cosine_feature,count_feature,hr_std,hr_mean,time_feature,psg_label,count_feature_lag_1,count_feature_lag_2,hr_std_lag_1,hr_std_lag_2,hr_mean_lag_1,hr_mean_lag_2,hr_mean_delta
-0.984427,3.991337,1.008481,0.147097,5.675,2,5.672188,5.988595,1.009393,1.009481,0.120566,0.095832,0.4786335693098412
-0.984041,2.200212,1.005295,0.168051,5.683333,1,3.991337,5.672188,1.008481,1.009393,0.147097,0.120566,0.4442636832302492
-0.98365,1.008181,1.002615,0.176425,5.691667,2,2.200212,3.991337,1.005295,1.008481,0.168051,0.147097,0.2791700267362936
-0.983255,0.39167,1.007459,0.168487,5.7,2,1.008181,2.200212,1.002615,1.005295,0.176425,0.168051,0.01646771228878781
-0.982855,0.123922,1.035422,0.13584,5.708333,2,0.39167,1.008181,1.007459,1.002615,0.168487,0.176425,-0.3565182921744247
-0.98245,0.030036,1.047692,0.123088,5.716667,2,0.123922,0.39167,1.035422,1.007459,0.13584,0.168487,-0.4002898878324023
-0.979925,0.0,0.870931,0.110194,5.766667,2,0.030036,0.123922,1.047692,1.035422,0.123088,0.13584,-0.22068450166039677
-0.979487,0.0,0.768327,0.020878,5.775,2,0.0,0.030036,0.870931,1.047692,0.110194,0.123088,-0.9168474534587782
-0.979045,0.0,0.752422,-0.061135,5.783333,2,0.0,0.0,0.768327,0.870931,0.020878,0.110194,-1.5453162777802911
-0.978599,0.0,0.767367,-0.09449,5.791667,2,0.0,0.0,0.752422,0.768327,-0.061135,0.020878,-1.036487390240596
-0.978148,0.0,0.739764,-0.064726,5.8,2,0.0,0.0,0.767367,0.752422,-0.09449,-0.061135,-0.020148036717169023
-0.977692,0.0,0.692106,-0.018194,5.808333,2,0.0,0.0,0.739764,0.767367,-0.064726,-0.09449,0.7062295001189066
-0.976766,0.0,0.682276,-0.026546,5.825,1,0.0,0.0,0.692106,0.739764,-0.018194,-0.064726,0.3596573895872324
-0.976296,0.0,0.678288,-0.056995,5.833333,2,0.0,0.0,0.682276,0.692106,-0.026546,-0.018194,-0.34029716075485
-0.975821,0.0,0.672578,-0.08846,5.841667,2,0.0,0.0,0.678288,0.682276,-0.056995,-0.026546,-0.5504535567753817
-0.97437,0.0,0.671756,-0.128862,5.866667,2,0.0,0.0,0.672578,0.678288,-0.08846,-0.056995,-0.6409518308891858
-0.973877,0.0,0.644965,-0.103009,5.875,2,0.0,0.0,0.671756,0.672578,-0.128862,-0.08846,-0.11978433609816615
-0.973379,0.0,0.617272,-0.075469,5.883333,2,0.0,0.0,0.644965,0.671756,-0.103009,-0.128862,0.49798254221390786
-0.972877,0.0,0.606488,-0.053417,5.891667,2,0.0,0.0,0.617272,0.644965,-0.075469,-0.103009,0.4634217123227625
-0.97237,0.0,0.605286,-0.052803,5.9,2,0.0,0.0,0.606488,0.617272,-0.053417,-0.075469,0.21859537566162643
-0.970821,0.0,0.406237,-0.189578,5.925,2,0.0,0.0,0.605286,0.606488,-0.052803,-0.053417,-1.2255490413657166
-0.970296,0.0,0.337906,-0.259893,5.933333,5,0.0,0.0,0.406237,0.605286,-0.189578,-0.052803,-1.8704754037306321
-0.969766,0.0,0.338978,-0.304726,5.941667,5,0.0,0.0,0.337906,0.406237,-0.259893,-0.189578,-1.034487026500514
-0.969231,0.0,0.33094,-0.295627,5.95,5,0.0,0.0,0.338978,0.337906,-0.304726,-0.259893,-0.3124102717056148
-0.968692,0.0,0.35204,-0.235122,5.958333,5,0.0,0.0,0.33094,0.338978,-0.295627,-0.304726,0.6453820721705918
-0.965926,0.0,0.757499,0.170159,6.0,5,0.0,0.0,0.35204,0.33094,-0.235122,-0.295627,4.24769165068512
-0.965359,0.0,0.763715,0.225042,6.008333,5,0.0,0.0,0.757499,0.35204,0.170159,-0.235122,4.196573264563568
-0.964787,0.0,0.770339,0.292147,6.016667,5,0.0,0.0,0.763715,0.757499,0.225042,0.170159,1.1216868638090434
-0.964211,0.0,0.802994,0.393075,6.025,5,0.0,0.0,0.770339,0.763715,0.292147,0.225042,1.5403539020457668
-0.96363,0.0,0.831684,0.500391,6.033333,1,0.0,0.0,0.802994,0.770339,0.393075,0.292147,1.9059749309204954
-0.963045,0.0,0.820678,0.598425,6.041667,0,0.0,0.0,0.831684,0.802994,0.500391,0.393075,1.8796610551759607
-0.960658,1e-06,0.770446,0.803603,6.075,5,0.0,0.0,0.820678,0.831684,0.598425,0.500391,2.7694774021391964
-0.96005,1.9e-05,0.764008,0.840547,6.083333,5,1e-06,0.0,0.770446,0.820678,0.803603,0.598425,2.2140127617682253
-0.959437,0.000358,0.725142,0.89123,6.091667,5,1.9e-05,1e-06,0.764008,0.770446,0.840547,0.803603,0.8092573252955884
-0.958198,0.042755,0.609495,0.958078,6.108333,5,0.000358,1.9e-05,0.725142,0.764008,0.89123,0.840547,1.081161312947471
-0.957571,0.275276,0.630523,0.949277,6.116667,5,0.042755,0.000358,0.609495,0.725142,0.958078,0.89123,0.5402993278790992
-0.95694,1.24488,0.721442,0.890566,6.125,5,0.275276,0.042755,0.630523,0.609495,0.949277,0.958078,-0.6013537213980157
-0.955665,8.816414,0.778822,0.705302,6.141667,5,1.24488,0.275276,0.721442,0.630523,0.890566,0.949277,-2.205854569880302
-0.95502,13.803126,0.785234,0.610442,6.15,5,8.816414,1.24488,0.778822,0.721442,0.705302,0.890566,-2.5345416100631506
-0.954371,15.170209,0.799861,0.535259,6.158333,1,13.803126,8.816414,0.785234,0.778822,0.610442,0.705302,-1.5336232424632654
-0.951728,0.647918,0.788962,0.263124,6.191667,2,15.170209,13.803126,0.799861,0.785234,0.535259,0.610442,-3.145507251658946
-0.951057,0.148682,0.721632,0.159475,6.2,2,0.647918,15.170209,0.788962,0.799861,0.263124,0.535259,-3.4043361345006566
-0.95038,0.107788,0.666954,0.069233,6.208333,2,0.148682,0.647918,0.721632,0.788962,0.159475,0.263124,-1.750462671888163
-0.949699,0.208615,0.639182,0.000323,6.216667,2,0.107788,0.148682,0.666954,0.721632,0.069233,0.159475,-1.4345961447667483
-0.949014,0.32714,0.607919,-0.066797,6.225,2,0.208615,0.107788,0.639182,0.666954,0.000323,0.069233,-1.2243579156841222
-0.948324,0.362147,0.540342,-0.144191,6.233333,2,0.32714,0.208615,0.607919,0.639182,-0.066797,0.000323,-1.3014992155516512
-0.947629,0.281276,0.443292,-0.222439,6.241667,2,0.362147,0.32714,0.540342,0.607919,-0.144191,-0.066797,-1.4026812505499844
-0.94693,0.153236,0.330729,-0.290784,6.25,2,0.281276,0.362147,0.443292,0.540342,-0.222439,-0.144191,-1.3204026528954265
-0.946227,0.058554,0.213876,-0.344233,6.258333,2,0.153236,0.281276,0.330729,0.443292,-0.290784,-0.222439,-1.0949161965759027
-0.945519,0.015693,0.137408,-0.373101,6.266667,2,0.058554,0.153236,0.213876,0.330729,-0.344233,-0.290784,-0.7359691085430844
-0.944806,0.00295,0.135453,-0.368815,6.275,2,0.015693,0.058554,0.137408,0.213876,-0.373101,-0.344233,-0.21101001520836352
-0.944089,0.000389,0.109272,-0.347431,6.283333,2,0.00295,0.015693,0.135453,0.137408,-0.368815,-0.373101,0.245909433276202
-0.943368,3.6e-05,0.055429,-0.325364,6.291667,2,0.000389,0.00295,0.109272,0.135453,-0.347431,-0.368815,0.407584286287108
-0.942641,2e-06,0.047675,-0.320765,6.3,2,3.6e-05,0.000389,0.055429,0.109272,-0.325364,-0.347431,0.2549656254813003
-0.941911,0.0,0.047586,-0.320002,6.308333,2,2e-06,3.6e-05,0.047675,0.055429,-0.320765,-0.325364,0.0612576749417163
-0.941176,0.0,0.047225,-0.31831,6.316667,2,0.0,2e-06,0.047586,0.047675,-0.320002,-0.320765,0.034825595885268734
-0.940437,0.0,0.047155,-0.316205,6.325,2,0.0,0.0,0.047225,0.047586,-0.31831,-0.320002,0.04702781469976897
-0.939693,0.0,0.046817,-0.317526,6.333333,2,0.0,0.0,0.047155,0.047225,-0.316205,-0.31831,0.019631924023099587
-0.938944,3e-06,0.045348,-0.320121,6.341667,2,0.0,0.0,0.046817,0.047155,-0.317526,-0.316205,-0.023103119515017277
-0.938191,5.1e-05,0.044752,-0.32252,6.35,2,3e-06,0.0,0.045348,0.046817,-0.320121,-0.317526,-0.03290490184141965
-0.937434,0.000685,0.044698,-0.324299,6.358333,2,5.1e-05,3e-06,0.044752,0.045348,-0.32252,-0.320121,-0.025485370878206293
-0.936672,0.006423,0.044732,-0.324557,6.366667,2,0.000685,5.1e-05,0.044698,0.044752,-0.324299,-0.32252,-0.006018194662225712
-0.935906,0.042238,0.04386,-0.32095,6.375,2,0.006423,0.000685,0.044732,0.044698,-0.324557,-0.324299,0.04295434671996544
-0.935135,0.194805,0.041909,-0.314228,6.383333,2,0.042238,0.006423,0.04386,0.044732,-0.32095,-0.324557,0.10642043265529656
-0.93436,0.630124,0.036322,-0.306354,6.391667,2,0.194805,0.042238,0.041909,0.04386,-0.314228,-0.32095,0.14521839665043407
-0.93358,1.429564,0.03869,-0.305507,6.4,2,0.630124,0.194805,0.036322,0.041909,-0.306354,-0.314228,0.09179959222778811
-0.932796,2.274835,0.104627,-0.324907,6.408333,2,1.429564,0.630124,0.03869,0.036322,-0.305507,-0.306354,-0.1561909561676597
-0.932008,2.539074,0.118552,-0.334965,6.416667,2,2.274835,1.429564,0.104627,0.03869,-0.324907,-0.305507,-0.2553453497385466
-0.931215,1.987842,0.1539,-0.317574,6.425,2,2.539074,2.274835,0.118552,0.104627,-0.334965,-0.324907,0.0791791155403607
-0.930418,1.091602,0.241852,-0.279078,6.433333,2,1.987842,2.539074,0.1539,0.118552,-0.317574,-0.334965,0.5206593929764747
-0.929616,0.420448,0.329874,-0.228353,6.441667,2,1.091602,1.987842,0.241852,0.1539,-0.279078,-0.317574,0.8237508698487286
-0.92881,0.113595,0.388346,-0.178054,6.45,2,0.420448,1.091602,0.329874,0.241852,-0.228353,-0.279078,0.9310703845041317
-0.927999,0.021762,0.408908,-0.141383,6.458333,2,0.113595,0.420448,0.388346,0.329874,-0.178054,-0.228353,0.8032835117627067
-0.927184,0.005599,0.408668,-0.12943,6.466667,2,0.021762,0.113595,0.408908,0.388346,-0.141383,-0.178054,0.45462011186640133
-0.926364,0.02188,0.425446,-0.147249,6.475,2,0.005599,0.021762,0.408668,0.408908,-0.12943,-0.141383,-0.040833616302108446
-0.925541,0.119585,0.4517,-0.174074,6.483333,2,0.02188,0.005599,0.425446,0.408668,-0.147249,-0.12943,-0.393425003178939
-0.924712,0.463904,0.454046,-0.178947,6.491667,2,0.119585,0.02188,0.4517,0.425446,-0.174074,-0.147249,-0.2757126896375638
-0.92388,1.262354,0.453795,-0.178094,6.5,2,0.463904,0.119585,0.454046,0.4517,-0.178947,-0.174074,-0.024048746010328994
-0.923042,2.409337,0.453665,-0.177661,6.508333,2,1.262354,0.463904,0.453795,0.454046,-0.178094,-0.178947,0.024196390375468453
-0.922201,3.225445,0.453043,-0.175607,6.516667,2,2.409337,1.262354,0.453665,0.453795,-0.177661,-0.178094,0.03511655788382566
-0.921355,3.028749,0.452044,-0.172204,6.525,1,3.225445,2.409337,0.453043,0.453665,-0.175607,-0.177661,0.062121468374933916
-0.920505,1.994881,0.45124,-0.169674,6.533333,2,3.028749,3.225445,0.452044,0.453043,-0.172204,-0.175607,0.06644952810347517
-0.91965,0.9216,0.451993,-0.171916,6.541667,2,1.994881,3.028749,0.45124,0.452044,-0.169674,-0.172204,0.015122013045459784
-0.918791,0.298623,0.4539,-0.177811,6.55,2,0.9216,1.994881,0.451993,0.45124,-0.171916,-0.169674,-0.06148282563722861
-0.917928,0.067866,0.455631,-0.18358,6.558333,2,0.298623,0.9216,0.4539,0.451993,-0.177811,-0.171916,-0.09355229341572599
-0.91706,0.010863,0.454886,-0.182434,6.566667,2,0.067866,0.298623,0.455631,0.4539,-0.18358,-0.177811,-0.02953156117064504
-0.916188,0.001851,0.437501,-0.161535,6.575,2,0.010863,0.067866,0.454886,0.455631,-0.182434,-0.18358,0.21294889437712194
-0.915311,0.006173,0.430144,-0.152205,6.583333,2,0.001851,0.010863,0.437501,0.454886,-0.161535,-0.182434,0.28736242550817526
-0.914431,0.040364,0.425885,-0.170749,6.591667,1,0.006173,0.001851,0.430144,0.437501,-0.152205,-0.161535,-0.0712755154011758
-0.913545,0.18791,0.39366,-0.210026,6.6,1,0.040364,0.006173,0.425885,0.430144,-0.170749,-0.152205,-0.5132376986474
-0.912656,0.613597,0.326358,-0.25973,6.608333,2,0.18791,0.040364,0.39366,0.425885,-0.210026,-0.170749,-0.7965619447426612
-0.911762,1.405272,0.237418,-0.30888,6.616667,2,0.613597,0.18791,0.326358,0.39366,-0.25973,-0.210026,-0.8863328138600717
-0.910864,2.257348,0.166968,-0.343681,6.625,2,1.405272,0.613597,0.237418,0.326358,-0.30888,-0.25973,-0.750826355594421
-0.909961,2.54336,0.153271,-0.351798,6.633333,2,2.257348,1.405272,0.166968,0.237418,-0.343681,-0.30888,-0.37773124038174966
-0.909054,2.009976,0.130577,-0.331137,6.641667,2,2.54336,2.257348,0.153271,0.166968,-0.351798,-0.343681,0.12656045849294129
-0.908143,1.114147,0.050244,-0.305731,6.65,2,2.009976,2.54336,0.130577,0.153271,-0.331137,-0.351798,0.43137042966917494
-0.907228,0.433163,0.043936,-0.305025,6.658333,2,1.114147,2.009976,0.050244,0.130577,-0.305731,-0.331137,0.24992834588127594
-0.906308,0.118113,0.047543,-0.309274,6.666667,2,0.433163,1.114147,0.043936,0.050244,-0.305025,-0.305731,-0.019711593719333065
-0.905384,0.022587,0.0521,-0.314113,6.675,2,0.118113,0.433163,0.047543,0.043936,-0.309274,-0.305025,-0.07012985253185594
-0.904455,0.003029,0.05711,-0.320668,6.683333,2,0.022587,0.118113,0.0521,0.047543,-0.314113,-0.309274,-0.0910973015528983
-0.903522,0.000285,0.070565,-0.332242,6.691667,2,0.003029,0.022587,0.05711,0.0521,-0.320668,-0.314113,-0.15233570968677443
-0.902585,1.9e-05,0.076149,-0.340522,6.7,2,0.000285,0.003029,0.070565,0.05711,-0.332242,-0.320668,-0.16802037992150867
-0.901644,1e-06,0.080229,-0.335074,6.708333,2,1.9e-05,0.000285,0.076149,0.070565,-0.340522,-0.332242,-0.013246781813885843
-0.900698,0.0,0.089348,-0.323354,6.716667,2,1e-06,1.9e-05,0.080229,0.076149,-0.335074,-0.340522,0.16860446728448467
-0.899748,0.0,0.098248,-0.310884,6.725,2,0.0,1e-06,0.089348,0.080229,-0.323354,-0.335074,0.23245244084292224
-0.898794,0.0,0.104521,-0.301139,6.733333,2,0.0,0.0,0.098248,0.089348,-0.310884,-0.323354,0.21449462999445812
-0.897836,0.0,0.106509,-0.295107,6.741667,2,0.0,0.0,0.104521,0.098248,-0.301139,-0.310884,0.1559567129096927
-0.896873,0.0,0.106581,-0.294495,6.75,2,0.0,0.0,0.106509,0.104521,-0.295107,-0.301139,0.07291434000892189
-0.895906,0.0,0.107976,-0.299214,6.758333,2,0.0,0.0,0.106581,0.106509,-0.294495,-0.295107,-0.024839798943906685
-0.894934,0.0,0.112266,-0.309005,6.766667,2,0.0,0.0,0.107976,0.106581,-0.299214,-0.294495,-0.11942972616242398
-0.893959,0.0,0.111842,-0.311139,6.775,2,0.0,0.0,0.112266,0.107976,-0.309005,-0.299214,-0.09592545221646008
-0.892979,0.0,0.114818,-0.318027,6.783333,2,0.0,0.0,0.111842,0.112266,-0.311139,-0.309005,-0.06952974340983172
-0.891995,0.0,0.131629,-0.335128,6.791667,2,0.0,0.0,0.114818,0.111842,-0.318027,-0.311139,-0.20561812567259674
-0.891007,0.0,0.147151,-0.355578,6.8,2,0.0,0.0,0.131629,0.114818,-0.335128,-0.318027,-0.32893145768620186
-0.890014,0.0,0.148562,-0.366409,6.808333,0,0.0,0.0,0.147151,0.131629,-0.355578,-0.335128,-0.27192109109386275
-0.889017,0.0,0.175061,-0.34884,6.816667,1,0.0,0.0,0.148562,0.147151,-0.366409,-0.355578,0.07376904087968457
-0.888016,0.0,0.270315,-0.300468,6.825,2,0.0,0.0,0.175061,0.148562,-0.34884,-0.366409,0.612076015898225
-0.887011,0.0,0.369722,-0.237787,6.833333,2,0.0,0.0,0.270315,0.175061,-0.300468,-0.34884,1.0222596933645094
-0.884988,0.0,0.459959,-0.124937,6.85,2,0.0,0.0,0.369722,0.270315,-0.237787,-0.300468,1.6085299353327456
-0.88397,0.0,0.466038,-0.07877,6.858333,2,0.0,0.0,0.459959,0.369722,-0.124937,-0.237787,1.4583753589522213
-0.882948,0.0,0.460405,-0.048599,6.866667,2,0.0,0.0,0.466038,0.459959,-0.07877,-0.124937,0.7066113877420132
-0.880891,0.0,0.462325,-0.051538,6.883333,5,0.0,0.0,0.460405,0.466038,-0.048599,-0.07877,0.2601120158307845
-0.879856,0.0,0.468334,-0.065228,6.891667,5,0.0,0.0,0.462325,0.460405,-0.051538,-0.048599,-0.1386968660043965
-0.878817,0.0,0.473829,-0.078111,6.9,5,0.0,0.0,0.468334,0.462325,-0.065228,-0.051538,-0.22911330705610633
-0.877774,0.0,0.475485,-0.082397,6.908333,5,0.0,0.0,0.473829,0.468334,-0.078111,-0.065228,-0.14360684973005264
-0.87462,0.0,0.465609,-0.008152,6.933333,5,0.0,0.0,0.475485,0.473829,-0.082397,-0.078111,0.6486099318420878
-0.87356,0.0,0.461994,-0.00011,6.941667,5,0.0,0.0,0.465609,0.475485,-0.008152,-0.082397,0.7607030417863234
-0.872496,0.0,0.454323,0.011419,6.95,5,0.0,0.0,0.461994,0.465609,-0.00011,-0.008152,0.1904538948636537
-0.871428,0.0,0.433921,0.032596,6.958333,5,0.0,0.0,0.454323,0.461994,0.011419,-0.00011,0.30988470270900836
-0.870356,0.0,0.406354,0.059452,6.966667,5,0.0,0.0,0.433921,0.454323,0.032596,0.011419,0.4492464074555445
-0.869279,0.0,0.388265,0.080202,6.975,5,0.0,0.0,0.406354,0.433921,0.059452,0.032596,0.44536388328729426
-0.868199,0.0,0.386579,0.077568,6.983333,5,0.0,0.0,0.388265,0.406354,0.080202,0.059452,0.17722421649174727
-0.866025,0.0,0.335408,0.028882,7.0,5,0.0,0.0,0.386579,0.388265,0.077568,0.080202,-0.4541269501279748
-0.864933,0.0,0.376037,0.044449,7.008333,5,0.0,0.0,0.335408,0.386579,0.028882,0.077568,-0.28863322088600296
-0.863836,0.0,0.492474,0.09171,7.016667,5,0.0,0.0,0.376037,0.335408,0.044449,0.028882,0.5837708689760639
-0.86052,0.0,0.604751,0.202645,7.041667,5,0.0,0.0,0.492474,0.376037,0.09171,0.044449,1.4509103651767332
-0.859406,0.0,0.616393,0.191832,7.05,5,0.0,0.0,0.604751,0.492474,0.202645,0.09171,0.9228688931697951
-0.858289,0.0,0.644455,0.169789,7.058333,5,0.0,0.0,0.616393,0.604751,0.191832,0.202645,-0.28624187696035935
-0.857167,0.0,0.666699,0.150653,7.066667,5,0.0,0.0,0.644455,0.616393,0.169789,0.191832,-0.36191927427264614
-0.856042,0.0,0.670672,0.145496,7.075,5,0.0,0.0,0.666699,0.644455,0.150653,0.169789,-0.2083822646588922
-0.851498,0.0,0.702479,0.055959,7.108333,1,0.0,0.0,0.670672,0.666699,0.145496,0.150653,-0.8485077540476107
-0.850352,0.0,0.720435,0.029372,7.116667,1,0.0,0.0,0.702479,0.670672,0.055959,0.145496,-1.0433613674565143
-0.849202,0.0,0.735471,0.005228,7.125,5,0.0,0.0,0.720435,0.702479,0.029372,0.055959,-0.44877143084202786
-0.848048,0.0,0.741077,-0.009476,7.133333,5,0.0,0.0,0.735471,0.720435,0.005228,0.029372,-0.34072451119023117
-0.84689,0.0,0.742453,-0.001312,7.141667,5,0.0,0.0,0.741077,0.735471,-0.009476,0.005228,-0.0469620033967237
-0.845728,0.0,0.769048,0.044764,7.15,5,0.0,0.0,0.742453,0.741077,-0.001312,-0.009476,0.5056839426132237
-0.844562,0.0,0.861893,0.135066,7.158333,5,0.0,0.0,0.769048,0.742453,0.044764,-0.001312,1.252528837535321
-0.841039,0.0,1.535966,0.522512,7.183333,5,0.0,0.0,0.861893,0.769048,0.135066,0.044764,4.356456882770854
-0.839857,0.0,1.748429,0.670053,7.191667,5,0.0,0.0,1.535966,0.861893,0.522512,0.135066,4.876906065127936
-0.83748,0.0,1.93293,0.952899,7.208333,0,0.0,0.0,1.748429,1.535966,0.670053,0.522512,3.92582403234346
-0.836286,0.0,1.919415,1.088689,7.216667,1,0.0,0.0,1.93293,1.748429,0.952899,0.670053,3.818977330935712
-0.835088,0.0,1.873905,1.224904,7.225,1,0.0,0.0,1.919415,1.93293,1.088689,0.952899,2.485725805608554
-0.829038,0.132264,1.691885,1.545075,7.266667,5,0.0,0.0,1.873905,1.919415,1.224904,1.088689,4.1622215636088855
-0.827816,0.589383,1.711087,1.530318,7.275,5,0.132264,0.0,1.691885,1.873905,1.545075,1.224904,2.789499224664928
-0.82659,1.855835,1.72706,1.518639,7.283333,5,0.589383,0.132264,1.711087,1.691885,1.530318,1.545075,-0.22786762599978164
-0.82536,4.128029,1.721844,1.522945,7.291667,5,1.855835,0.589383,1.72706,1.711087,1.518639,1.530318,-0.05453610792167149
-0.824126,6.483966,1.722425,1.522262,7.3,0,4.128029,1.855835,1.721844,1.72706,1.522945,1.518639,0.04544570883261258
-0.822889,7.188423,1.747683,1.49561,7.308333,1,6.483966,4.128029,1.722425,1.721844,1.522262,1.522945,-0.2360418396467532
-0.821647,5.622102,1.790959,1.431587,7.316667,2,7.188423,6.483966,1.747683,1.722425,1.49561,1.522262,-0.8119647455412937
-0.820401,3.100267,1.829465,1.322536,7.325,2,5.622102,7.188423,1.790959,1.747683,1.431587,1.49561,-1.5611827992641254
-0.819152,1.204735,1.833998,1.172859,7.333333,2,3.100267,5.622102,1.829465,1.790959,1.322536,1.431587,-2.339997143777713
-0.817899,0.32971,1.760203,0.969822,7.341667,2,1.204735,3.100267,1.833998,1.829465,1.172859,1.322536,-3.194570718665686
-0.816642,0.063516,1.582692,0.729895,7.35,2,0.32971,1.204735,1.760203,1.833998,0.969822,1.172859,-4.0151744802220835
-0.81538,0.008608,1.34736,0.492351,7.358333,2,0.063516,0.32971,1.582692,1.760203,0.729895,0.969822,-4.3289315328539555
-0.814116,0.00082,1.108553,0.280463,7.366667,2,0.008608,0.063516,1.34736,1.582692,0.492351,0.729895,-4.073985174180494
-0.812847,5.5e-05,0.929479,0.113629,7.375,2,0.00082,0.008608,1.108553,1.34736,0.280463,0.492351,-3.431050082993207
-0.811574,3e-06,0.803415,-0.016943,7.383333,2,5.5e-05,0.00082,0.929479,1.108553,0.113629,0.280463,-2.691679274409053
-0.810297,0.0,0.677187,-0.130999,7.391667,2,3e-06,5.5e-05,0.803415,0.929479,-0.016943,0.113629,-2.2117920131633637
-0.809017,0.0,0.558242,-0.225733,7.4,2,0.0,3e-06,0.677187,0.803415,-0.130999,-0.016943,-1.8859327599039934
-0.807733,0.0,0.434869,-0.307378,7.408333,2,0.0,0.0,0.558242,0.677187,-0.225733,-0.130999,-1.5912337181776295
-0.806445,0.0,0.269425,-0.382625,7.416667,2,0.0,0.0,0.434869,0.558242,-0.307378,-0.225733,-1.4140469536186324
-0.805153,0.0,0.175046,-0.422273,7.425,2,0.0,0.0,0.269425,0.434869,-0.382625,-0.307378,-1.0321866081994198
-0.803857,0.0,0.169822,-0.422615,7.433333,2,0.0,0.0,0.175046,0.269425,-0.422273,-0.382625,-0.3511082175137483
-0.802557,0.0,0.142836,-0.398444,7.441667,2,0.0,0.0,0.169822,0.175046,-0.422615,-0.422273,0.22917002579669665
-0.801254,0.0,0.06978,-0.369352,7.45,2,0.0,0.0,0.142836,0.169822,-0.398444,-0.422615,0.4968005090947684
-0.799947,0.0,0.041587,-0.355906,7.458333,2,0.0,0.0,0.06978,0.142836,-0.369352,-0.398444,0.39928277676576746
-0.798636,0.0,0.040865,-0.349035,7.466667,2,0.0,0.0,0.041587,0.06978,-0.355906,-0.369352,0.19723694645502318
-0.797321,0.0,0.037015,-0.342848,7.475,2,0.0,0.0,0.040865,0.041587,-0.349035,-0.355906,0.13123403559476954
-0.796002,0.0,0.034555,-0.339692,7.483333,2,0.0,0.0,0.037015,0.040865,-0.342848,-0.349035,0.09745516607474702
-0.79468,0.0,0.03445,-0.336535,7.491667,2,0.0,0.0,0.034555,0.037015,-0.339692,-0.342848,0.06990470183634413
-0.793353,0.0,0.034904,-0.335968,7.5,2,0.0,0.0,0.03445,0.034555,-0.336535,-0.339692,0.046364057640560015
-0.792023,0.0,0.037423,-0.333536,7.508333,2,0.0,0.0,0.034904,0.03445,-0.335968,-0.336535,0.039771949860743804
-0.79069,0.0,0.061893,-0.344352,7.516667,2,0.0,0.0,0.037423,0.034904,-0.333536,-0.335968,-0.06372868856359346
-0.789352,0.0,0.109499,-0.366604,7.525,2,0.0,0.0,0.061893,0.037423,-0.344352,-0.333536,-0.288169500200802
-0.788011,0.0,0.112709,-0.37035,7.533333,2,0.0,0.0,0.109499,0.061893,-0.366604,-0.344352,-0.2238850836445284
-0.786666,0.0,0.125875,-0.35741,7.541667,2,0.0,0.0,0.112709,0.109499,-0.37035,-0.366604,0.09610037426896408
-0.785317,0.0,0.16884,-0.328052,7.55,2,0.0,0.0,0.125875,0.112709,-0.35741,-0.37035,0.3971005617765868
-0.783964,0.0,0.216194,-0.293264,7.558333,2,0.0,0.0,0.16884,0.125875,-0.328052,-0.35741,0.5957548662916464
-0.782608,0.0,0.258468,-0.257509,7.566667,2,0.0,0.0,0.216194,0.16884,-0.293264,-0.328052,0.6539199883157605
-0.781248,0.0,0.286109,-0.225189,7.575,2,0.0,0.0,0.258468,0.216194,-0.257509,-0.293264,0.6314795441770217
-0.779884,0.0,0.291375,-0.207689,7.583333,2,0.0,0.0,0.286109,0.258468,-0.225189,-0.257509,0.46549481656248365
-0.778517,0.0,0.293674,-0.211383,7.591667,2,0.0,0.0,0.291375,0.286109,-0.207689,-0.225189,0.13803527231104856
-0.777146,0.0,0.295006,-0.213334,7.6,2,0.0,0.0,0.293674,0.291375,-0.211383,-0.207689,-0.038824159999571464
-0.775771,1.1e-05,0.294314,-0.210642,7.608333,5,0.0,0.0,0.295006,0.293674,-0.213334,-0.211383,0.019240943837537952
-0.774393,0.000182,0.295582,-0.212847,7.616667,5,1.1e-05,0.0,0.294314,0.295006,-0.210642,-0.213334,0.01693143297398861
-0.77301,0.002187,0.302399,-0.222699,7.625,5,0.000182,1.1e-05,0.295582,0.294314,-0.212847,-0.210642,-0.09712567046050925
-0.771625,0.018472,0.311447,-0.236624,7.633333,5,0.002187,0.000182,0.302399,0.295582,-0.222699,-0.212847,-0.20369050243215409
-0.770235,0.109717,0.313811,-0.242274,7.641667,5,0.018472,0.002187,0.311447,0.302399,-0.236624,-0.222699,-0.16548355499658637
-0.768842,0.45862,0.315714,-0.246651,7.65,5,0.109717,0.018472,0.313811,0.311447,-0.242274,-0.236624,-0.07866776867702463
-0.767445,1.349824,0.32041,-0.256294,7.658333,5,0.45862,0.109717,0.315714,0.313811,-0.246651,-0.242274,-0.1149743705595145
-0.766044,2.798916,0.332537,-0.274339,7.666667,5,1.349824,0.45862,0.32041,0.315714,-0.256294,-0.246651,-0.2392515141933404
-0.76464,4.091048,0.337061,-0.285343,7.675,0,2.798916,1.349824,0.332537,0.32041,-0.274339,-0.256294,-0.25162649169448453
-0.763232,4.217466,0.335908,-0.261157,7.683333,1,4.091048,2.798916,0.337061,0.332537,-0.285343,-0.274339,0.13236151333917956
-0.761821,3.068102,0.317256,-0.228699,7.691667,2,4.217466,4.091048,0.335908,0.337061,-0.261157,-0.285343,0.5275424627548478
-0.760406,1.575791,0.313963,-0.213544,7.7,2,3.068102,4.217466,0.317256,0.335908,-0.228699,-0.261157,0.44542753122447837
